product,channel,gap_start_utc,gap_end_utc,gap_seconds
M1,C07,2026-01-21T04:37:25+00:00,2026-01-22T08:22:25+00:00,99900
M1,C07,2026-01-22T08:22:25+00:00,2026-01-22T15:06:25+00:00,24240
M1,C07,2026-01-22T15:06:25+00:00,2026-01-25T03:52:25+00:00,218760
M1,C07,2026-01-25T03:52:25+00:00,2026-01-25T05:37:25+00:00,6300
M1,C07,2026-01-25T05:37:25+00:00,2026-01-25T07:07:25+00:00,5400
M1,C07,2026-01-25T07:22:25+00:00,2026-01-25T13:22:25+00:00,21600
M1,C07,2026-01-25T13:22:25+00:00,2026-01-25T16:22:25+00:00,10800
M1,C07,2026-01-25T16:22:25+00:00,2026-01-26T10:37:26+00:00,65701
M1,C07,2026-01-26T10:37:26+00:00,2026-01-27T11:52:26+00:00,90900
M1,C07,2026-01-27T11:52:26+00:00,2026-01-27T12:22:26+00:00,1800
M1,C07,2026-01-27T12:22:26+00:00,2026-01-28T15:22:26+00:00,97200
M1,C07,2026-01-28T15:22:26+00:00,2026-02-02T05:37:27+00:00,396901
M1,C07,2026-02-02T05:37:27+00:00,2026-02-04T06:37:25+00:00,176398
M1,C07,2026-02-04T06:37:25+00:00,2026-02-04T09:37:25+00:00,10800
M1,C07,2026-02-04T09:37:25+00:00,2026-02-07T11:52:25+00:00,267300
M1,C07,2026-02-07T11:52:25+00:00,2026-02-08T09:37:25+00:00,78300
M1,C07,2026-02-08T09:37:25+00:00,2026-02-10T14:07:26+00:00,189001
M1,C07,2026-02-10T14:07:26+00:00,2026-02-11T08:07:26+00:00,64800
M1,C07,2026-02-11T08:07:26+00:00,2026-02-11T15:37:26+00:00,27000
M1,C07,2026-02-11T15:37:26+00:00,2026-02-11T16:52:26+00:00,4500
M1,C07,2026-02-11T16:52:26+00:00,2026-02-12T10:22:26+00:00,63000
M1,C07,2026-02-12T10:22:26+00:00,2026-02-14T07:52:26+00:00,163800
M1,C07,2026-02-14T07:52:26+00:00,2026-02-14T11:37:26+00:00,13500
M1,C07,2026-02-14T11:37:26+00:00,2026-02-16T04:37:27+00:00,147601
M1,C07,2026-02-16T04:37:27+00:00,2026-02-18T01:52:25+00:00,162898
M1,C07,2026-02-18T01:52:25+00:00,2026-02-18T10:07:25+00:00,29700
M1,C07,2026-02-18T10:07:25+00:00,2026-02-18T10:37:25+00:00,1800
M1,C07,2026-02-18T10:37:25+00:00,2026-02-18T15:37:25+00:00,18000
M1,C07,2026-02-18T15:37:25+00:00,2026-02-19T09:37:25+00:00,64800
M1,C07,2026-02-19T09:37:25+00:00,2026-02-19T13:07:25+00:00,12600
M1,C07,2026-02-19T13:07:25+00:00,2026-02-20T00:37:25+00:00,41400
M1,C07,2026-02-20T00:37:25+00:00,2026-02-20T05:07:25+00:00,16200
M1,C07,2026-02-20T05:07:25+00:00,2026-02-20T10:52:25+00:00,20700
M1,C07,2026-02-20T10:52:25+00:00,2026-02-21T08:07:25+00:00,76500
M1,C07,2026-02-21T08:07:25+00:00,2026-02-22T08:07:25+00:00,86400
M1,C07,2026-02-22T08:07:25+00:00,2026-05-25T23:52:24+00:00,8005499
M1,C13,2022-08-10T18:52:25+00:00,2022-08-10T19:22:25+00:00,1800
M1,C13,2022-08-15T21:20:28+00:00,2022-08-15T21:52:25+00:00,1917
M1,C13,2022-08-17T18:59:24+00:00,2022-08-17T19:22:24+00:00,1380
M1,C13,2022-08-21T18:59:24+00:00,2022-08-21T19:22:24+00:00,1380
M1,C13,2022-08-24T13:24:25+00:00,2022-08-24T13:52:25+00:00,1680
M1,C13,2022-08-25T11:52:25+00:00,2022-08-25T12:24:25+00:00,1920
M1,C13,2022-08-25T18:54:24+00:00,2022-08-25T19:24:24+00:00,1800
M1,C13,2022-08-26T18:52:25+00:00,2022-08-26T19:22:25+00:00,1800
M1,C13,2022-08-29T16:37:24+00:00,2022-08-29T17:05:29+00:00,1685
M1,C13,2022-08-29T17:05:29+00:00,2022-08-29T17:52:24+00:00,2815
M1,C13,2022-08-29T18:54:24+00:00,2022-08-29T19:24:24+00:00,1800
M1,C13,2022-08-29T19:24:24+00:00,2022-08-29T19:52:24+00:00,1680
M1,C13,2022-09-02T14:59:25+00:00,2022-09-02T15:22:26+00:00,1381
M1,C13,2022-09-02T18:59:24+00:00,2022-09-02T19:22:24+00:00,1380
M1,C13,2022-09-05T09:13:27+00:00,2022-09-05T09:37:25+00:00,1438
M1,C13,2022-09-06T14:59:25+00:00,2022-09-06T15:22:26+00:00,1381
M1,C13,2022-09-06T18:59:24+00:00,2022-09-06T19:22:24+00:00,1380
M1,C13,2022-09-06T20:52:24+00:00,2022-09-06T21:22:24+00:00,1800
M1,C13,2022-09-07T16:24:25+00:00,2022-09-07T16:52:25+00:00,1680
M1,C13,2022-09-08T15:54:25+00:00,2022-10-13T16:24:25+00:00,3025800
M1,C13,2022-10-13T20:24:25+00:00,2022-10-13T20:52:25+00:00,1680
M1,C13,2022-10-14T18:59:24+00:00,2022-10-14T19:22:24+00:00,1380
M1,C13,2022-10-17T02:14:25+00:00,2022-10-17T02:52:25+00:00,2280
M1,C13,2022-10-18T15:24:25+00:00,2022-10-18T15:52:25+00:00,1680
M1,C13,2022-10-20T18:59:24+00:00,2022-10-20T19:22:24+00:00,1380
M1,C13,2022-10-26T18:59:24+00:00,2022-10-26T19:22:24+00:00,1380
M1,C13,2022-10-31T21:24:25+00:00,2022-10-31T21:52:25+00:00,1680
M1,C13,2022-11-01T18:59:24+00:00,2022-11-01T19:22:24+00:00,1380
M1,C13,2022-11-07T18:59:24+00:00,2022-11-07T19:22:24+00:00,1380
M1,C13,2022-11-07T19:50:27+00:00,2022-11-08T01:36:24+00:00,20757
M1,C13,2022-11-14T18:59:24+00:00,2022-11-14T19:22:24+00:00,1380
M1,C13,2022-11-15T20:24:25+00:00,2022-11-15T20:52:25+00:00,1680
M1,C13,2022-11-16T16:52:25+00:00,2023-01-04T18:37:25+00:00,4239900
M1,C13,2023-01-09T18:59:24+00:00,2023-01-09T19:22:24+00:00,1380
M1,C13,2023-01-11T20:52:25+00:00,2023-01-11T21:24:25+00:00,1920
M1,C13,2023-01-19T18:59:26+00:00,2023-01-19T19:22:26+00:00,1380
M1,C13,2023-01-23T08:37:25+00:00,2023-01-23T09:07:25+00:00,1800
M1,C13,2023-01-23T09:37:25+00:00,2023-01-23T10:07:25+00:00,1800
M1,C13,2023-01-24T18:22:25+00:00,2023-01-24T18:54:25+00:00,1920
M1,C13,2023-01-24T19:24:25+00:00,2023-01-24T19:52:25+00:00,1680
M1,C13,2023-01-26T14:07:25+00:00,2023-01-26T14:37:25+00:00,1800
M1,C13,2023-01-27T06:22:25+00:00,2023-01-27T06:52:25+00:00,1800
M1,C13,2023-01-28T01:37:26+00:00,2023-01-28T02:07:26+00:00,1800
M1,C13,2023-01-28T02:37:26+00:00,2023-01-28T03:07:26+00:00,1800
M1,C13,2023-01-28T06:07:26+00:00,2023-01-28T06:37:26+00:00,1800
M1,C13,2023-01-29T18:59:24+00:00,2023-01-29T19:22:24+00:00,1380
M1,C13,2023-01-30T07:37:24+00:00,2023-01-30T08:07:24+00:00,1800
M1,C13,2023-01-30T09:07:24+00:00,2023-01-30T09:37:24+00:00,1800
M1,C13,2023-01-30T10:37:25+00:00,2023-01-30T11:07:25+00:00,1800
M1,C13,2023-02-02T11:37:25+00:00,2023-02-02T12:07:25+00:00,1800
M1,C13,2023-02-05T05:52:25+00:00,2023-02-05T06:22:25+00:00,1800
M1,C13,2023-02-05T09:37:25+00:00,2023-02-05T10:07:25+00:00,1800
M1,C13,2023-02-06T04:37:26+00:00,2023-02-06T05:07:26+00:00,1800
M1,C13,2023-02-06T06:07:26+00:00,2023-02-06T06:37:26+00:00,1800
M1,C13,2023-02-06T14:07:26+00:00,2023-02-06T14:37:26+00:00,1800
M1,C13,2023-02-06T18:07:26+00:00,2023-02-06T18:37:26+00:00,1800
M1,C13,2023-02-07T07:37:26+00:00,2023-02-07T08:07:26+00:00,1800
M1,C13,2023-02-07T13:37:26+00:00,2023-02-07T14:06:26+00:00,1740
M1,C13,2023-02-07T19:07:26+00:00,2023-02-07T19:37:26+00:00,1800
M1,C13,2023-02-08T03:37:26+00:00,2023-02-08T04:07:26+00:00,1800
M1,C13,2023-02-08T05:37:26+00:00,2023-02-08T06:07:26+00:00,1800
M1,C13,2023-02-09T03:07:26+00:00,2023-02-09T03:37:26+00:00,1800
M1,C13,2023-02-09T07:52:26+00:00,2023-02-09T08:22:26+00:00,1800
M1,C13,2023-02-09T10:07:26+00:00,2023-02-09T10:37:26+00:00,1800
M1,C13,2023-02-09T10:37:26+00:00,2023-02-09T11:07:26+00:00,1800
M1,C13,2023-02-09T11:07:26+00:00,2023-02-09T11:37:26+00:00,1800
M1,C13,2023-02-09T14:37:26+00:00,2023-02-09T15:07:26+00:00,1800
M1,C13,2023-02-09T18:59:24+00:00,2023-02-09T19:22:24+00:00,1380
M1,C13,2023-02-10T12:07:25+00:00,2023-02-10T12:37:25+00:00,1800
M1,C13,2023-02-13T05:37:25+00:00,2023-02-13T06:07:25+00:00,1800
M1,C13,2023-02-13T08:07:25+00:00,2023-02-13T08:37:25+00:00,1800
M1,C13,2023-02-13T09:37:25+00:00,2023-02-13T10:07:25+00:00,1800
M1,C13,2023-02-13T12:37:25+00:00,2023-02-13T13:07:25+00:00,1800
M1,C13,2023-02-13T21:37:25+00:00,2023-02-13T22:07:25+00:00,1800
M1,C13,2023-02-14T07:07:25+00:00,2023-02-14T07:37:25+00:00,1800
M1,C13,2023-02-14T08:07:25+00:00,2023-02-14T08:37:25+00:00,1800
M1,C13,2023-02-14T12:37:25+00:00,2023-02-14T13:07:25+00:00,1800
M1,C13,2023-02-14T17:37:25+00:00,2023-02-14T18:07:25+00:00,1800
M1,C13,2023-02-15T03:07:25+00:00,2023-02-15T03:37:25+00:00,1800
M1,C13,2023-02-15T13:37:25+00:00,2023-02-15T14:07:25+00:00,1800
M1,C13,2023-02-16T04:37:25+00:00,2023-02-16T05:07:25+00:00,1800
M1,C13,2023-02-16T07:37:25+00:00,2023-02-16T08:07:25+00:00,1800
M1,C13,2023-02-16T08:07:25+00:00,2023-02-16T08:37:25+00:00,1800
M1,C13,2023-02-16T10:37:25+00:00,2023-02-16T11:07:25+00:00,1800
M1,C13,2023-02-16T12:07:25+00:00,2023-02-16T12:37:25+00:00,1800
M1,C13,2023-02-16T13:37:25+00:00,2023-02-16T14:07:25+00:00,1800
M1,C13,2023-02-16T15:07:25+00:00,2023-02-16T15:37:25+00:00,1800
M1,C13,2023-02-16T16:37:25+00:00,2023-02-16T17:07:25+00:00,1800
M1,C13,2023-02-16T19:07:25+00:00,2023-02-16T19:37:25+00:00,1800
M1,C13,2023-02-17T06:37:26+00:00,2023-02-17T07:07:26+00:00,1800
M1,C13,2023-02-17T08:37:26+00:00,2023-02-17T09:07:26+00:00,1800
M1,C13,2023-02-17T10:37:26+00:00,2023-02-17T11:07:26+00:00,1800
M1,C13,2023-02-17T12:37:26+00:00,2023-02-17T13:07:26+00:00,1800
M1,C13,2023-02-17T16:37:26+00:00,2023-02-17T17:07:26+00:00,1800
M1,C13,2023-02-18T05:07:26+00:00,2023-02-18T05:37:26+00:00,1800
M1,C13,2023-02-18T10:07:26+00:00,2023-02-18T10:37:26+00:00,1800
M1,C13,2023-02-19T01:37:26+00:00,2023-02-19T02:07:26+00:00,1800
M1,C13,2023-02-19T08:07:26+00:00,2023-02-19T08:37:26+00:00,1800
M1,C13,2023-02-19T15:37:26+00:00,2023-02-19T16:07:26+00:00,1800
M1,C13,2023-02-20T05:37:26+00:00,2023-02-20T06:07:26+00:00,1800
M1,C13,2023-02-20T10:07:26+00:00,2023-02-20T10:37:26+00:00,1800
M1,C13,2023-02-20T10:37:26+00:00,2023-02-20T11:07:26+00:00,1800
M1,C13,2023-02-20T19:07:26+00:00,2023-02-20T20:37:26+00:00,5400
M1,C13,2023-02-21T18:59:24+00:00,2023-02-21T19:22:24+00:00,1380
M1,C13,2023-02-27T11:07:25+00:00,2023-02-27T11:37:25+00:00,1800
M1,C13,2023-02-27T11:37:25+00:00,2023-02-27T12:07:25+00:00,1800
M1,C13,2023-02-27T12:37:25+00:00,2023-02-27T13:07:25+00:00,1800
M1,C13,2023-02-27T13:37:25+00:00,2023-02-27T14:07:25+00:00,1800
M1,C13,2023-02-27T17:22:25+00:00,2023-02-27T17:54:25+00:00,1920
M1,C13,2023-02-27T19:24:25+00:00,2023-02-27T20:07:25+00:00,2580
M1,C13,2023-02-28T12:07:25+00:00,2023-02-28T12:37:25+00:00,1800
M1,C13,2023-03-01T02:37:26+00:00,2023-03-01T03:07:26+00:00,1800
M1,C13,2023-03-01T14:07:26+00:00,2023-03-01T14:37:26+00:00,1800
M1,C13,2023-03-01T18:00:29+00:00,2023-03-01T18:37:26+00:00,2217
M1,C13,2023-03-01T21:07:26+00:00,2023-03-01T21:37:26+00:00,1800
M1,C13,2023-03-02T05:37:26+00:00,2023-03-02T06:07:26+00:00,1800
M1,C13,2023-03-02T21:22:26+00:00,2023-03-02T21:52:26+00:00,1800
M1,C13,2023-03-03T08:37:26+00:00,2023-03-03T09:07:26+00:00,1800
M1,C13,2023-03-03T21:07:26+00:00,2023-03-03T21:52:26+00:00,2700
M1,C13,2023-03-04T21:07:26+00:00,2023-03-04T21:52:26+00:00,2700
M1,C13,2023-03-05T21:07:26+00:00,2023-03-05T21:52:26+00:00,2700
M1,C13,2023-03-06T15:37:26+00:00,2023-03-06T17:22:24+00:00,6298
M1,C13,2023-03-06T18:59:24+00:00,2023-03-06T19:22:24+00:00,1380
M1,C13,2023-03-06T21:07:24+00:00,2023-03-06T21:52:24+00:00,2700
M1,C13,2023-03-07T07:37:24+00:00,2023-03-07T08:07:24+00:00,1800
M1,C13,2023-03-07T21:06:25+00:00,2023-03-07T21:54:25+00:00,2880
M1,C13,2023-03-08T13:07:25+00:00,2023-03-08T13:37:25+00:00,1800
M1,C13,2023-03-08T16:27:25+00:00,2023-03-08T17:37:25+00:00,4200
M1,C13,2023-03-08T21:07:25+00:00,2023-03-08T21:51:55+00:00,2670
M1,C13,2023-03-09T05:06:55+00:00,2023-03-09T05:36:55+00:00,1800
M1,C13,2023-03-09T07:36:55+00:00,2023-03-09T08:06:55+00:00,1800
M1,C13,2023-03-09T12:36:55+00:00,2023-03-09T13:06:55+00:00,1800
M1,C13,2023-03-09T21:06:55+00:00,2023-03-09T21:51:55+00:00,2700
M1,C13,2023-03-10T08:06:55+00:00,2023-03-10T08:36:55+00:00,1800
M1,C13,2023-03-10T21:06:55+00:00,2023-03-10T21:51:55+00:00,2700
M1,C13,2023-03-11T03:06:55+00:00,2023-03-11T03:36:55+00:00,1800
M1,C13,2023-03-11T06:06:55+00:00,2023-03-11T06:36:55+00:00,1800
M1,C13,2023-03-11T21:06:55+00:00,2023-03-11T21:51:55+00:00,2700
M1,C13,2023-03-12T11:06:55+00:00,2023-03-12T11:36:55+00:00,1800
M1,C13,2023-03-12T21:06:55+00:00,2023-03-12T21:51:55+00:00,2700
M1,C13,2023-03-13T19:54:55+00:00,2023-03-13T20:21:55+00:00,1620
M1,C13,2023-03-13T21:06:56+00:00,2023-03-13T21:36:56+00:00,1800
M1,C13,2023-03-14T11:36:56+00:00,2023-03-14T12:06:56+00:00,1800
M1,C13,2023-03-14T21:06:56+00:00,2023-03-14T21:36:56+00:00,1800
M1,C13,2023-03-15T19:54:56+00:00,2023-03-15T20:21:56+00:00,1620
M1,C13,2023-03-15T21:06:56+00:00,2023-03-15T21:36:56+00:00,1800
M1,C13,2023-03-16T12:51:56+00:00,2023-03-16T13:24:56+00:00,1980
M1,C13,2023-03-16T21:06:56+00:00,2023-03-16T21:36:56+00:00,1800
M1,C13,2023-03-17T02:36:56+00:00,2023-03-17T03:06:56+00:00,1800
M1,C13,2023-03-17T21:06:56+00:00,2023-03-17T21:36:56+00:00,1800
M1,C13,2023-03-18T10:36:56+00:00,2023-03-18T11:06:56+00:00,1800
M1,C13,2023-03-18T13:06:56+00:00,2023-03-18T13:36:56+00:00,1800
M1,C13,2023-03-19T21:07:24+00:00,2023-03-19T21:37:24+00:00,1800
M1,C13,2023-03-22T05:07:25+00:00,2023-03-22T05:37:25+00:00,1800
M1,C13,2023-03-24T21:07:25+00:00,2023-03-24T21:37:25+00:00,1800
M1,C13,2023-03-25T05:07:25+00:00,2023-03-25T05:37:25+00:00,1800
M1,C13,2023-03-27T11:37:26+00:00,2023-03-27T12:07:26+00:00,1800
M1,C13,2023-03-31T15:37:26+00:00,2023-04-10T06:37:26+00:00,831600
M1,C13,2023-04-11T18:24:26+00:00,2023-04-11T19:06:24+00:00,2518
M1,C13,2023-04-11T20:06:24+00:00,2023-04-11T20:37:24+00:00,1860
M1,C13,2023-04-17T14:59:25+00:00,2023-04-17T15:22:26+00:00,1381
M1,C13,2023-04-17T22:37:24+00:00,2023-04-18T19:52:25+00:00,76501
M1,C13,2023-04-29T14:59:26+00:00,2023-04-29T15:22:26+00:00,1380
M1,C13,2023-04-29T18:59:24+00:00,2023-04-29T19:22:24+00:00,1380
M1,C13,2023-05-02T12:10:28+00:00,2023-05-02T14:52:25+00:00,9717
M1,C13,2023-05-08T20:54:26+00:00,2023-05-08T21:22:26+00:00,1680
M1,C13,2023-05-11T15:22:26+00:00,2023-05-11T15:52:26+00:00,1800
M1,C13,2023-05-13T14:59:27+00:00,2023-05-13T15:22:26+00:00,1379
M1,C13,2023-05-14T06:07:24+00:00,2023-05-14T06:37:24+00:00,1800
M1,C13,2023-05-22T16:22:26+00:00,2023-05-22T16:52:26+00:00,1800
M1,C13,2023-05-22T18:37:26+00:00,2023-05-22T19:07:26+00:00,1800
M1,C13,2023-05-23T05:52:26+00:00,2023-05-23T06:22:26+00:00,1800
M1,C13,2023-05-27T14:59:27+00:00,2023-05-27T15:22:26+00:00,1379
M1,C13,2023-06-05T11:52:26+00:00,2023-06-05T12:24:26+00:00,1920
M1,C13,2023-06-07T14:59:27+00:00,2023-06-07T15:22:26+00:00,1379
M1,C13,2023-06-12T05:52:25+00:00,2023-06-12T06:22:25+00:00,1800
M1,C13,2023-06-12T08:37:25+00:00,2023-06-12T09:07:25+00:00,1800
M1,C13,2023-06-16T11:52:26+00:00,2023-06-16T12:24:26+00:00,1920
M1,C13,2023-06-16T16:24:26+00:00,2023-06-16T16:52:26+00:00,1680
M1,C13,2023-06-17T13:22:26+00:00,2023-06-21T21:22:27+00:00,374401
M1,C13,2023-06-25T13:07:25+00:00,2023-06-25T14:22:25+00:00,4500
M1,C13,2023-07-04T21:06:27+00:00,2023-07-04T21:37:27+00:00,1860
M1,C13,2023-07-05T15:24:27+00:00,2023-07-05T15:54:27+00:00,1800
M1,C13,2023-07-08T13:52:25+00:00,2023-07-08T14:22:25+00:00,1800
M1,C13,2023-07-08T22:37:24+00:00,2023-07-08T23:07:24+00:00,1800
M1,C13,2023-07-11T12:22:25+00:00,2023-07-11T12:54:25+00:00,1920
M1,C13,2023-07-11T21:24:25+00:00,2023-07-11T21:52:25+00:00,1680
M1,C13,2023-07-14T17:07:26+00:00,2023-07-14T17:37:26+00:00,1800
M1,C13,2023-07-14T17:52:26+00:00,2023-07-14T18:22:26+00:00,1800
M1,C13,2023-07-22T18:59:24+00:00,2023-07-22T19:22:24+00:00,1380
M1,C13,2023-07-24T21:24:25+00:00,2023-07-24T21:52:25+00:00,1680
M1,C13,2023-07-25T18:24:25+00:00,2023-07-25T18:52:25+00:00,1680
M1,C13,2023-07-26T12:52:25+00:00,2023-07-26T13:24:25+00:00,1920
M1,C13,2023-07-27T16:22:25+00:00,2023-07-27T16:52:25+00:00,1800
M1,C13,2023-07-27T17:37:25+00:00,2023-07-27T18:52:25+00:00,4500
M1,C13,2023-08-01T12:22:26+00:00,2023-08-01T13:06:26+00:00,2640
M1,C13,2023-08-01T16:24:26+00:00,2023-08-01T16:54:26+00:00,1800
M1,C13,2023-08-01T19:06:26+00:00,2023-08-01T19:37:26+00:00,1860
M1,C13,2023-08-04T14:39:27+00:00,2023-08-04T16:07:27+00:00,5280
M1,C13,2023-08-05T08:37:27+00:00,2023-08-05T09:07:27+00:00,1800
M1,C13,2023-08-14T12:22:26+00:00,2023-08-14T12:54:26+00:00,1920
M1,C13,2023-08-14T20:54:26+00:00,2023-08-14T21:24:26+00:00,1800
M1,C13,2023-08-16T01:24:26+00:00,2023-08-16T01:52:26+00:00,1680
M1,C13,2023-08-16T14:22:26+00:00,2023-08-16T14:54:26+00:00,1920
M1,C13,2023-08-20T10:22:24+00:00,2023-08-20T11:22:25+00:00,3601
M1,C13,2023-08-20T11:22:25+00:00,2023-08-20T11:52:25+00:00,1800
M1,C13,2023-08-20T12:37:25+00:00,2023-08-20T13:37:25+00:00,3600
M1,C13,2023-08-20T18:37:25+00:00,2023-08-23T00:22:25+00:00,193500
M1,C13,2023-08-23T14:37:25+00:00,2023-08-23T15:06:25+00:00,1740
M1,C13,2023-09-04T14:59:25+00:00,2023-09-04T15:22:26+00:00,1381
M1,C13,2023-09-11T18:57:25+00:00,2023-09-11T20:37:25+00:00,6000
M1,C13,2023-09-14T09:22:26+00:00,2023-09-14T23:52:26+00:00,52200
M1,C13,2023-09-15T08:37:26+00:00,2023-09-15T09:07:26+00:00,1800
M1,C13,2023-09-15T09:07:26+00:00,2023-09-27T01:37:26+00:00,1009800
M1,C13,2023-09-27T20:37:26+00:00,2023-09-27T21:22:26+00:00,2700
M1,C13,2023-09-27T22:37:26+00:00,2023-09-27T23:06:26+00:00,1740
M1,C13,2023-09-28T20:37:26+00:00,2023-09-28T21:22:26+00:00,2700
M1,C13,2023-09-29T20:37:26+00:00,2023-09-29T21:22:26+00:00,2700
M1,C13,2023-09-30T20:52:24+00:00,2023-09-30T21:22:24+00:00,1800
M1,C13,2023-10-01T15:07:25+00:00,2023-10-01T15:52:25+00:00,2700
M1,C13,2023-10-01T15:52:25+00:00,2023-10-04T22:52:25+00:00,284400
M1,C13,2023-10-05T20:37:25+00:00,2023-10-05T21:22:25+00:00,2700
M1,C13,2023-10-06T20:37:25+00:00,2023-10-06T21:22:25+00:00,2700
M1,C13,2023-10-07T20:37:25+00:00,2023-10-07T21:22:25+00:00,2700
M1,C13,2023-10-08T20:37:25+00:00,2023-10-08T21:22:25+00:00,2700
M1,C13,2023-10-09T20:37:26+00:00,2023-10-09T21:37:26+00:00,3600
M1,C13,2023-10-10T20:37:26+00:00,2023-10-10T21:22:26+00:00,2700
M1,C13,2023-10-11T20:37:26+00:00,2023-10-11T21:22:26+00:00,2700
M1,C13,2023-10-12T16:24:26+00:00,2023-10-12T16:52:26+00:00,1680
M1,C13,2023-10-12T20:37:26+00:00,2023-10-12T21:22:26+00:00,2700
M1,C13,2023-10-13T20:37:26+00:00,2023-10-13T21:22:26+00:00,2700
M1,C13,2023-10-14T18:59:24+00:00,2023-10-14T19:22:24+00:00,1380
M1,C13,2023-10-14T20:37:24+00:00,2023-10-14T21:22:24+00:00,2700
M1,C13,2023-10-15T20:37:25+00:00,2023-10-15T21:22:25+00:00,2700
M1,C13,2023-10-16T20:37:25+00:00,2023-10-16T21:22:25+00:00,2700
M1,C13,2023-10-17T15:12:25+00:00,2023-10-17T15:37:25+00:00,1500
M1,C13,2023-10-18T20:22:25+00:00,2023-10-18T21:22:25+00:00,3600
M1,C13,2023-10-19T16:22:25+00:00,2023-10-19T16:54:25+00:00,1920
M1,C13,2023-10-19T17:24:25+00:00,2023-10-19T17:52:25+00:00,1680
M1,C13,2023-10-19T20:52:25+00:00,2023-10-19T21:22:25+00:00,1800
M1,C13,2023-10-21T20:37:26+00:00,2023-10-21T21:07:26+00:00,1800
M1,C13,2023-10-25T13:07:26+00:00,2023-10-25T22:52:26+00:00,35100
M1,C13,2023-10-26T08:52:26+00:00,2023-10-26T14:52:26+00:00,21600
M1,C13,2023-10-30T18:22:25+00:00,2023-10-30T18:54:25+00:00,1920
M1,C13,2023-10-31T20:37:25+00:00,2023-10-31T21:07:25+00:00,1800
M1,C13,2023-11-01T20:52:25+00:00,2023-11-01T21:22:25+00:00,1800
M1,C13,2023-11-02T20:22:25+00:00,2023-11-02T21:07:25+00:00,2700
M1,C13,2023-11-03T20:37:25+00:00,2023-11-03T21:07:25+00:00,1800
M1,C13,2023-11-04T20:22:26+00:00,2023-11-04T21:22:26+00:00,3600
M1,C13,2023-11-04T21:22:26+00:00,2023-11-04T21:52:26+00:00,1800
M1,C13,2023-11-05T20:07:26+00:00,2023-11-05T20:37:26+00:00,1800
M1,C13,2023-11-05T20:37:26+00:00,2023-11-05T21:07:26+00:00,1800
M1,C13,2023-11-08T13:22:26+00:00,2023-11-08T13:54:26+00:00,1920
M1,C13,2023-11-08T20:37:26+00:00,2023-11-08T21:06:26+00:00,1740
M1,C13,2023-11-08T21:54:26+00:00,2023-11-08T22:22:26+00:00,1680
M1,C13,2023-11-10T17:37:26+00:00,2023-11-10T18:07:26+00:00,1800
M1,C13,2023-11-10T20:52:27+00:00,2023-11-10T21:22:27+00:00,1800
M1,C13,2023-11-11T18:59:24+00:00,2023-11-11T19:22:24+00:00,1380
M1,C13,2023-11-12T20:37:25+00:00,2023-11-12T21:07:25+00:00,1800
M1,C13,2023-11-16T00:22:25+00:00,2023-11-16T00:52:25+00:00,1800
M1,C13,2023-11-16T01:07:25+00:00,2023-11-16T02:07:25+00:00,3600
M1,C13,2023-11-16T22:37:25+00:00,2023-11-16T23:07:25+00:00,1800
M1,C13,2023-11-28T21:24:25+00:00,2023-11-28T21:52:25+00:00,1680
M1,C13,2023-11-30T13:52:25+00:00,2023-11-30T14:24:25+00:00,1920
M1,C13,2023-12-04T17:36:26+00:00,2023-12-04T18:52:26+00:00,4560
M1,C13,2023-12-07T15:39:26+00:00,2023-12-07T16:22:26+00:00,2580
M1,C13,2023-12-11T14:54:27+00:00,2023-12-11T15:24:26+00:00,1799
M1,C13,2023-12-14T17:22:25+00:00,2023-12-14T17:52:25+00:00,1800
M1,C13,2023-12-16T09:29:25+00:00,2023-12-19T03:22:26+00:00,237181
M1,C13,2023-12-21T02:52:26+00:00,2023-12-21T03:37:26+00:00,2700
M1,C13,2023-12-21T06:52:26+00:00,2023-12-21T07:22:26+00:00,1800
M1,C13,2023-12-22T06:37:26+00:00,2023-12-22T07:07:26+00:00,1800
M1,C13,2023-12-22T07:22:26+00:00,2023-12-22T08:07:26+00:00,2700
M1,C13,2024-01-08T18:59:24+00:00,2024-01-08T19:22:24+00:00,1380
M1,C13,2024-01-11T05:52:25+00:00,2024-01-11T06:22:25+00:00,1800
M1,C13,2024-01-12T23:52:25+00:00,2024-01-16T18:52:26+00:00,327601
M1,C13,2024-01-22T16:30:27+00:00,2024-01-22T19:37:24+00:00,11217
M1,C13,2024-01-26T02:07:25+00:00,2024-01-26T02:37:25+00:00,1800
M1,C13,2024-02-02T14:12:26+00:00,2024-02-02T14:37:26+00:00,1500
M1,C13,2024-02-12T17:54:26+00:00,2024-02-12T18:22:26+00:00,1680
M1,C13,2024-02-13T21:22:26+00:00,2024-02-13T21:52:26+00:00,1800
M1,C13,2024-02-15T12:59:26+00:00,2024-02-15T15:54:26+00:00,10500
M1,C13,2024-02-15T21:07:26+00:00,2024-02-15T21:52:26+00:00,2700
M1,C13,2024-02-16T21:07:26+00:00,2024-02-16T21:37:26+00:00,1800
M1,C13,2024-02-19T21:22:24+00:00,2024-02-19T21:52:24+00:00,1800
M1,C13,2024-02-21T03:52:25+00:00,2024-02-21T04:58:25+00:00,3960
M1,C13,2024-02-21T04:58:25+00:00,2024-02-21T05:22:25+00:00,1440
M1,C13,2024-02-22T21:07:25+00:00,2024-02-22T21:37:25+00:00,1800
